Wall time,Step,Value
282.3780052661896,0,18.768173217773438
545.5496170520782,1,42.7877197265625
808.1405081748962,2,83.94010162353516
1070.6400141716003,3,86.43815612792969
1333.1542809009552,4,87.26811218261719
1595.3896079063416,5,87.90286254882812
1857.639377117157,6,88.14584350585938
2118.7042627334595,7,88.39974212646484
2378.666439294815,8,88.67958068847656
2638.783795118332,9,88.64955139160156
2898.888290166855,10,88.71507263183594
3159.0774505138397,11,88.88980102539062
3419.0365097522736,12,88.96760559082031
3678.9759542942047,13,89.26245880126953
3938.925895690918,14,89.0986557006836
4198.782802820206,15,89.17509460449219
4458.608903169632,16,89.31159973144531
4718.420953989029,17,89.35665130615234
4978.311377048492,18,89.4276351928711
5238.125220298767,19,89.29658508300781
5497.761213302612,20,89.52728271484375
5758.073247671127,21,89.43445587158203
6017.89349937439,22,89.4876937866211
6277.728701353073,23,89.4713134765625
6537.366606712341,24,89.60099029541016
6796.937319517136,25,89.84260559082031
7056.710382699966,26,89.6282958984375
7316.312631368637,27,89.53956604003906
7576.083611011505,28,89.70883178710938
7835.673743247986,29,89.76480102539062
8095.425825119019,30,89.7716293334961
8355.768748044968,31,89.5982666015625
8615.208639144897,32,89.70746612548828
8873.612884283066,33,89.75251770019531
9131.468257427216,34,89.69518280029297
9389.228626728058,35,89.85762786865234
9647.172882556915,36,89.82213592529297
9904.927019357681,37,89.8617172241211
10162.658596038818,38,89.8467025756836
10420.309717416763,39,89.60918426513672
10678.082565069199,40,89.85353088378906
10936.849942445755,41,89.83715057373047
11195.19706583023,42,89.90813446044922
11454.399919509888,43,89.74978637695312
11713.676257610321,44,89.7989273071289
11972.50177025795,45,89.93133544921875
12232.007791996002,46,89.72521209716797
12490.852437973022,47,89.82622528076172
12749.705067157745,48,89.86854553222656
13008.544657707214,49,89.8166732788086
13267.226159572601,50,93.57467651367188
13526.677464962006,51,94.47288513183594
13785.455461502075,52,94.79230499267578
14043.756461381912,53,94.9438247680664
14301.890607118607,54,95.08169555664062
14559.894571065903,55,95.09944152832031
14817.918788671494,56,95.19226837158203
15076.048340082169,57,95.14039611816406
15334.22383570671,58,95.1335678100586
15592.310453653336,59,95.11446380615234
15850.453748703003,60,95.0707778930664
16109.131282806396,61,95.0857925415039
16367.259362220764,62,95.20318603515625
16625.48965358734,63,95.0707778930664
16883.579973459244,64,95.03801727294922
17141.659717321396,65,94.98341369628906
17399.811217069626,66,95.03528594970703
17657.994292974472,67,95.06394958496094
17915.975390672684,68,94.96430206298828
18173.92842578888,69,95.0407485961914
18431.96733188629,70,95.06531524658203
18690.663974523544,71,95.09535217285156
18948.61721754074,72,95.13903045654297
19206.716270446777,73,95.04620361328125
19464.792965888977,74,95.0421142578125
19722.833249092102,75,95.1171875
19980.968742847443,76,95.09944152832031
20239.088993787766,77,95.1322021484375
20497.22135901451,78,95.15131378173828
20755.34097480774,79,95.14859008789062
21013.56898355484,80,95.27826690673828
21272.319575309753,81,95.17588806152344
21530.823199272156,82,95.2455062866211
21789.166197776794,83,95.20455169677734
22047.551317691803,84,95.36289978027344
22305.719225406647,85,95.25642395019531
22563.87621331215,86,95.19226837158203
22821.970784425735,87,95.32877349853516
23080.183101415634,88,95.34788513183594
23338.139097213745,89,95.26598358154297
23596.138271570206,90,95.33560180664062
23854.769280433655,91,95.17315673828125
24112.6582198143,92,95.28509521484375
24370.727539777756,93,95.27143859863281
24628.705805063248,94,95.3055648803711
24886.78482747078,95,95.31649017333984
25144.824047088623,96,95.36836242675781
25402.803912878036,97,95.33423614501953
25660.879496097565,98,95.41886901855469
25919.00543999672,99,95.4024887084961
