Wall time,Step,Value
79.46974039077759,0,33.40431594848633
143.1309199333191,1,82.04540252685547
207.63497495651245,2,85.72422790527344
271.5892882347107,3,86.7179946899414
335.7299735546112,4,87.33499908447266
399.91702675819397,5,87.67216491699219
463.9327690601349,6,88.1240005493164
527.7005820274353,7,88.32057189941406
591.3749353885651,8,88.30009460449219
655.5903615951538,9,88.52123260498047
720.2158873081207,10,88.6427230834961
784.296128988266,11,88.66183471679688
848.6922881603241,12,88.69322967529297
912.3939740657806,13,88.51031494140625
976.28293633461,14,88.8119888305664
1040.2326710224152,15,88.97306823730469
1103.7106280326843,16,88.90481567382812
1167.216928243637,17,88.83110046386719
1230.8031795024872,18,88.97716522216797
1294.4605767726898,19,89.05360412597656
1357.8476126194,20,88.90618133544922
1421.2215180397034,21,89.13005065917969
1484.6334040164948,22,89.03449249267578
1548.1730303764343,23,89.03312683105469
1611.5106258392334,24,88.9839859008789
1675.2598831653595,25,89.12049102783203
1738.6838998794556,26,89.00446319580078
1802.3210480213165,27,89.35391998291016
1866.3731265068054,28,89.24471282958984
1929.8505547046661,29,89.21741485595703
1993.4935801029205,30,89.1887435913086
2057.0008006095886,31,89.14779663085938
2120.455005645752,32,89.35665130615234
2184.1196024417877,33,89.1109390258789
2247.565146923065,34,89.25154113769531
2310.762471437454,35,89.21058654785156
2374.2295813560486,36,89.21741485595703
2437.726065158844,37,89.21195220947266
2501.225366592407,38,89.13550567626953
2564.5611655712128,39,89.30614471435547
2627.787684202194,40,89.21195220947266
2691.619467496872,41,89.01402282714844
2755.0616598129272,42,89.24607849121094
2818.4137222766876,43,89.28839874267578
2881.824775695801,44,89.2706527709961
2945.186284303665,45,89.36483764648438
3008.5727384090424,46,89.34163665771484
3072.140851020813,47,89.37030029296875
3135.96156001091,48,89.15325164794922
3199.446699619293,49,89.46858215332031
3263.107638835907,50,93.29483795166016
3326.835922241211,51,94.14117431640625
3390.0424551963806,52,94.3541259765625
3453.9991207122803,53,94.71858978271484
3517.3321063518524,54,94.78275299072266
3580.7281403541565,55,94.89331817626953
3644.1267943382263,56,94.87966918945312
3708.0822463035583,57,94.8551025390625
3772.070476293564,58,94.80323028564453
3835.4656851291656,59,94.93700408935547
3898.8987193107605,60,94.84144592285156
3962.485321044922,61,94.78275299072266
4025.9408955574036,62,94.75544738769531
4089.509880065918,63,94.82643127441406
4153.328972578049,64,94.7445297241211
4217.288993358612,65,94.82369995117188
4281.309982776642,66,94.70357513427734
4345.4056532382965,67,94.62577056884766
4409.094678640366,68,94.6994857788086
4472.859282255173,69,94.68310546875
4536.941145896912,70,94.81824493408203
4601.856557846069,71,94.8045883178711
4665.882221221924,72,94.77046203613281
4730.411977052689,73,94.60802459716797
4794.659283161163,74,94.80049896240234
4858.667439460754,75,94.75271606445312
4923.304265499115,76,94.81551361083984
4987.753403663635,77,94.7281494140625
5051.837086439133,78,94.84417724609375
5116.4847683906555,79,94.95201873779297
5181.180428028107,80,94.91789245605469
5245.839183807373,81,94.83052825927734
5310.378345251083,82,95.01207733154297
5374.889263868332,83,94.99842834472656
5439.544094800949,84,94.90560913085938
5503.8992648124695,85,94.9151611328125
5567.87709569931,86,94.98204803466797
5631.9906322956085,87,94.84281158447266
5696.036330699921,88,94.99433135986328
5760.1517786979675,89,95.07487487792969
5824.097090244293,90,95.06804656982422
5889.011070013046,91,95.14039611816406
5953.091614723206,92,95.0421142578125
6017.190739154816,93,95.10763549804688
6081.826219797134,94,94.95884704589844
6146.449800252914,95,94.93290710449219
6210.035011768341,96,95.20591735839844
6274.8048532009125,97,94.99979400634766
6339.422911643982,98,95.10900115966797
6404.240531921387,99,95.09944152832031
