Wall time,Step,Value
795.6116211414337,0,18.623476028442383
1585.1286573410034,1,30.91718292236328
2373.7275354862213,2,81.79695892333984
3161.7749314308167,3,86.41085815429688
3949.746295928955,4,87.42782592773438
4737.8158259391785,5,87.99022674560547
5525.935678720474,6,88.52942657470703
6314.029114961624,7,88.99217987060547
7102.304377794266,8,89.02494049072266
7890.382947444916,9,89.08636474609375
8678.622876644135,10,89.30614471435547
9466.911316156387,11,89.60645294189453
10255.086959600449,12,89.53683471679688
11043.11928153038,13,89.79756164550781
11831.398421049118,14,89.65150451660156
12619.496972799301,15,89.64604187011719
13407.67807674408,16,89.62146759033203
14195.897930145264,17,89.73477172851562
14984.144482135773,18,89.770263671875
15772.414418935776,19,89.82077026367188
16560.594878196716,20,89.92724609375
17348.94324350357,21,89.9258804321289
18137.051207065582,22,89.93406677246094
18925.296488046646,23,90.26304626464844
19713.495520353317,24,89.9873046875
20501.75093483925,25,90.01187896728516
21289.904745340347,26,90.0323486328125
22078.028270483017,27,90.04054260253906
22866.07998609543,28,90.08695220947266
23654.150582551956,29,90.21253967285156
24442.384458065033,30,90.1729507446289
25230.625979185104,31,90.09378051757812
26018.914590120316,32,89.92860412597656
26807.240671396255,33,90.26304626464844
27580.915299892426,34,90.02143096923828
27970.35201716423,35,90.1156234741211
28359.770661354065,36,90.1729507446289
28749.132345199585,37,90.07603454589844
29138.492263317108,38,90.13745880126953
29527.872532129288,39,90.1128921508789
29917.290089845657,40,90.23847198486328
30306.781279802322,41,90.24939727783203
30696.16602087021,42,90.25349426269531
31085.545130968094,43,90.32856750488281
31474.995812416077,44,90.32447052001953
31864.367031812668,45,90.20707702636719
32253.830625534058,46,90.11971282958984
32643.82650589943,47,90.25212860107422
33033.211958408356,48,90.22209167480469
33423.047989845276,49,90.30536651611328
33817.05150103569,50,94.07838439941406
34231.39645290375,51,95.0557632446289
34620.837454319,52,95.34105682373047
35010.958552360535,53,95.528076171875
35400.852009773254,54,95.70416259765625
35790.31319689751,55,95.82019805908203
36190.06876707077,56,95.88025665283203
36601.12912631035,57,95.83521270751953
36998.76744866371,58,95.87342834472656
37388.47128748894,59,95.97171783447266
37803.111777067184,60,95.82565307617188
38210.472937345505,61,95.89527130126953
38600.7521314621,62,95.8707046508789
38990.21399450302,63,95.79289245605469
39382.456334114075,64,95.76696014404297
39772.04365348816,65,95.78060913085938
40164.62686729431,66,95.89527130126953
40554.91817164421,67,95.92530059814453
40950.441067934036,68,95.8884506225586
41348.09068393707,69,95.89253997802734
41741.14280319214,70,95.8065414428711
42131.01394224167,71,95.94441223144531
42520.92254924774,72,95.82701873779297
42910.9812476635,73,96.04133605957031
43301.03228664398,74,96.11095428466797
43691.20576310158,75,95.88981628417969
44081.56208062172,76,96.06590270996094
44471.04921746254,77,96.15463256835938
44860.57719898224,78,96.15736389160156
45250.08980464935,79,96.18739318847656
45640.65918469429,80,96.1054916381836
46033.87860918045,81,96.30206298828125
46424.15910100937,82,96.13688659667969
46814.426445961,83,96.15190124511719
47203.936309337616,84,96.24063110351562
47593.78423953056,85,96.1996841430664
47983.22567534447,86,96.32936096191406
48373.2964425087,87,96.34437561035156
48762.69168996811,88,96.31298065185547
49152.21213078499,89,96.35120391845703
49541.62697124481,90,96.31024932861328
49931.178619384766,91,96.27202606201172
50321.39582157135,92,96.3075180053711
50710.760400772095,93,96.35665893554688
51100.20115995407,94,96.35939025878906
51492.10591650009,95,96.3716812133789
51881.66208052635,96,96.42082214355469
52271.34776210785,97,96.48088073730469
52661.01574754715,98,96.51910400390625
53050.522606134415,99,96.4617691040039
