Wall time,Step,Value
658.0008537769318,0,18.70810890197754
1219.683798789978,1,18.815948486328125
1779.9466471672058,2,18.881471633911133
2340.8351590633392,3,19.37562370300293
2903.2148740291595,4,72.09959411621094
3464.802106142044,5,85.10176849365234
4024.777140378952,6,86.33987426757812
4583.956619501114,7,87.1097640991211
5143.29545712471,8,87.5929946899414
5702.4470319747925,9,87.76362609863281
6261.539734840393,10,88.1553955078125
6822.003451824188,11,88.36425018310547
7380.892213582993,12,88.53624725341797
7940.104702949524,13,88.38745880126953
8499.778532743454,14,88.64682006835938
9059.03888630867,15,88.6563720703125
9618.434869766235,16,88.73145294189453
10177.89678311348,17,88.88160705566406
10737.623417377472,18,88.92119598388672
11296.95140838623,19,88.9689712524414
11856.235021829605,20,89.13823699951172
12415.9651491642,21,88.89253234863281
12975.410133838654,22,89.1286849975586
13534.637351512909,23,89.10002136230469
14093.859797477722,24,89.2679214477539
14653.04574084282,25,89.13414764404297
15212.01791524887,26,89.13141632080078
15770.776516914368,27,89.33344268798828
16329.731735944748,28,89.10684204101562
16888.987543821335,29,89.42626953125
17448.026275873184,30,89.30477905273438
18007.87720799446,31,89.2856674194336
18566.66211080551,32,89.24061584472656
19125.192504882812,33,89.3006820678711
19683.536031246185,34,89.43172454833984
20242.146544218063,35,89.31706237792969
20801.15909934044,36,89.40032958984375
21358.79843044281,37,89.46585083007812
21916.60195660591,38,89.27747344970703
22474.280381679535,39,89.48905944824219
23031.928946971893,40,89.40715789794922
23590.65695667267,41,89.37848663330078
24148.30720591545,42,89.47404479980469
24706.542873859406,43,89.41261291503906
25265.297800064087,44,89.48086547851562
25823.463234186172,45,89.46585083007812
26381.969589471817,46,89.4713134765625
26940.069094896317,47,89.47677612304688
27498.36062502861,48,89.56686401367188
28055.618626356125,49,89.4999771118164
28613.216800689697,50,93.210205078125
29171.69359612465,51,94.00740051269531
29729.466247558594,52,94.3855209350586
30287.736578464508,53,94.59027862548828
30844.85044503212,54,94.76227569580078
31402.099698781967,55,94.71995544433594
31959.55639386177,56,94.7595443725586
32516.846316337585,57,94.84008026123047
33073.943277835846,58,94.81278228759766
33631.20385289192,59,94.70903778076172
34188.44155740738,60,94.81005096435547
34746.87837815285,61,94.70494079589844
35303.94281792641,62,94.80049896240234
35862.034578084946,63,94.82233428955078
36419.90408325195,64,94.61348724365234
36977.75489449501,65,94.75135803222656
37535.63771510124,66,94.76500701904297
38093.64081907272,67,94.6817398071289
38651.9881567955,68,94.61348724365234
39210.43505311012,69,94.57526397705078
39769.008061409,70,94.72405242919922
40327.961260318756,71,94.68856048583984
40886.42271089554,72,94.70767211914062
41444.33565592766,73,94.74862670898438
42002.82895922661,74,94.81824493408203
42560.69146776199,75,94.773193359375
43118.9735929966,76,94.92744445800781
43676.82632064819,77,94.73497772216797
44234.82505488396,78,94.7895736694336
44792.74133348465,79,94.7895736694336
45350.849244594574,80,94.8537368774414
45909.80646920204,81,94.85237121582031
46467.62614631653,82,94.92062377929688
47025.79753756523,83,94.8987808227539
47583.66977119446,84,94.95201873779297
48142.09704041481,85,94.96976470947266
48700.09428024292,86,94.94245910644531
49258.339899778366,87,94.99024200439453
49815.75253391266,88,95.04893493652344
50376.170486450195,89,94.960205078125
50937.00594329834,90,95.05439758300781
51498.717365026474,91,94.98614501953125
52059.51287794113,92,94.97386169433594
52620.023975133896,93,94.89741516113281
53180.56263065338,94,95.05030059814453
53740.30806040764,95,95.02982330322266
54301.084913015366,96,95.12538146972656
54862.06721329689,97,95.02845764160156
55422.969896793365,98,95.20864868164062
55983.72376704216,99,95.13629913330078
