Wall time,Step,Value
122.05219578742981,0,31.20793914794922
239.61710906028748,1,81.1185302734375
357.2243413925171,2,85.63822937011719
474.5080122947693,3,86.81764221191406
592.2162821292877,4,87.34046173095703
709.6479859352112,5,87.96565246582031
826.9915609359741,6,88.21409606933594
944.234808921814,7,88.39019012451172
1061.5835030078888,8,88.55535888671875
1178.8205075263977,9,88.68504333496094
1296.155516386032,10,88.84748077392578
1413.482365846634,11,88.98262023925781
1530.8575897216797,12,89.1709976196289
1648.131273508072,13,89.02084350585938
1765.4528777599335,14,89.37439727783203
1882.9556112289429,15,89.26519012451172
2000.5652689933777,16,89.34845733642578
2118.1541056632996,17,89.31706237792969
2235.8087482452393,18,89.42217254638672
2353.2640125751495,19,89.6146469116211
2470.6510667800903,20,89.43172454833984
2587.9102127552032,21,89.60235595703125
2705.244024038315,22,89.65422821044922
2822.7624504566193,23,89.63648223876953
2941.761863708496,24,89.58734130859375
3071.7116754055023,25,89.6596908569336
3207.5226724147797,26,89.54639434814453
3327.992008447647,27,89.71839141845703
3445.6154732704163,28,89.63921356201172
3562.8066504001617,29,89.65559387207031
3680.0889344215393,30,89.85079956054688
3797.337921142578,31,89.61601257324219
3914.620799303055,32,89.61054992675781
4031.8234860897064,33,89.67060852050781
4149.109877586365,34,89.67333984375
4266.592631101608,35,89.85079956054688
4383.894829273224,36,89.6883544921875
4501.10891866684,37,89.73477172851562
4618.415898323059,38,89.68563079833984
4735.610103845596,39,89.84124755859375
4852.890473127365,40,89.66515350341797
4970.11870098114,41,89.63239288330078
5087.407698392868,42,89.77298736572266
5204.6445479393005,43,89.72384643554688
5321.958464622498,44,89.82485961914062
5439.266832828522,45,89.78254699707031
5556.5441353321075,46,89.74705505371094
5673.9724724292755,47,89.5982666015625
5791.258454799652,48,89.69108581542969
5908.45539021492,49,89.73067474365234
6025.688510656357,50,93.81765747070312
6142.886879444122,51,94.57936096191406
6260.146486520767,52,94.90969848632812
6377.315493345261,53,95.18953704833984
6494.595158338547,54,95.23458862304688
6611.9348731040955,55,95.32877349853516
6729.43945980072,56,95.3874740600586
6846.840455770493,57,95.4461669921875
6964.0804438591,58,95.39429473876953
7081.247423171997,59,95.40930938720703
7198.71694278717,60,95.30829620361328
7316.204082965851,61,95.27826690673828
7433.7413330078125,62,95.30010986328125
7551.2394897937775,63,95.13493347167969
7668.860888242722,64,95.09262084960938
7786.339473962784,65,95.24140930175781
7903.590456485748,66,95.2154769897461
8021.056911706924,67,95.20318603515625
8138.291102647781,68,95.09807586669922
8255.477587461472,69,95.25642395019531
8372.719457149506,70,95.30284118652344
8490.103410720825,71,95.29191589355469
8608.971904993057,72,95.26734924316406
8726.124846935272,73,95.2905502319336
8843.374423265457,74,95.26734924316406
8960.53161907196,75,95.39292907714844
9078.04068183899,76,95.27963256835938
9195.53265094757,77,95.4297866821289
9313.053711652756,78,95.27007293701172
9430.518007040024,79,95.49530792236328
9548.057860136032,80,95.34515380859375
9665.552016973495,81,95.35880279541016
9782.796136140823,82,95.50213623046875
9899.9740588665,83,95.43798065185547
10017.22427225113,84,95.4161376953125
10134.702007770538,85,95.5444564819336
10252.235768079758,86,95.32331085205078
10369.676494836807,87,95.53353118896484
10486.911145210266,88,95.528076171875
10604.235023260117,89,95.54991149902344
10721.820461273193,90,95.51305389404297
10839.028047561646,91,95.54581451416016
10956.269486427307,92,95.57858276367188
11073.461990356445,93,95.6017837524414
11190.703683137894,94,95.5417251586914
11307.895592451096,95,95.57994079589844
11425.172048807144,96,95.61407470703125
11542.389358520508,97,95.60588073730469
11659.966346025467,98,95.6181640625
11777.434066772461,99,95.5267105102539
