Wall time,Step,Value
242.22000980377197,0,18.64531707763672
449.1425223350525,1,27.549585342407227
655.1517713069916,2,80.93424224853516
860.9480879306793,3,86.47091674804688
1066.3012175559998,4,87.73223114013672
1271.7237513065338,5,88.35196685791016
1477.0434076786041,6,88.87068939208984
1682.4013159275055,7,89.1573486328125
1887.847544670105,8,89.269287109375
2093.0602099895477,9,89.4549331665039
2298.2967479228973,10,89.54366302490234
2503.628218650818,11,89.63511657714844
2708.374673128128,12,89.69245147705078
2913.0000133514404,13,89.69518280029297
3117.6653339862823,14,89.75933837890625
3322.238721370697,15,89.85216522216797
3526.8336486816406,16,89.84806823730469
3731.818175792694,17,90.07466888427734
3936.451940059662,18,90.0992431640625
4141.093441963196,19,90.16203308105469
4345.919904470444,20,90.00641632080078
4552.065080881119,21,90.1593017578125
4756.6170954704285,22,90.11016082763672
4960.590330839157,23,90.04327392578125
5164.434734344482,24,90.08831787109375
5368.148677110672,25,90.15520477294922
5571.91249704361,26,90.0978775024414
5775.669421195984,27,90.18659973144531
5979.458340167999,28,90.14155578613281
6183.055866241455,29,90.08968353271484
6386.71673989296,30,90.1879653930664
6591.840194940567,31,90.14019012451172
6795.33900809288,32,90.26304626464844
6999.054881572723,33,90.21663665771484
7202.902173042297,34,90.1579360961914
7406.352369070053,35,90.01187896728516
7609.995140075684,36,90.1879653930664
7813.461138010025,37,90.2876205444336
8017.223431110382,38,90.17977905273438
8220.821414232254,39,90.33949279785156
8424.6476354599,40,90.31355285644531
8629.726168632507,41,90.34085845947266
8833.255318641663,42,90.26168060302734
9036.655619621277,43,90.30126953125
9240.274502277374,44,90.33949279785156
9443.967081069946,45,90.29170989990234
9647.48010635376,46,90.40228271484375
9850.972197294235,47,90.35041046142578
10054.550022125244,48,90.34904479980469
10258.181864261627,49,90.2876205444336
10461.845526695251,50,94.27494812011719
10667.089418411255,51,95.17452239990234
10870.663708209991,52,95.52397918701172
11074.192619085312,53,95.7314682006836
11277.848778963089,54,95.80108642578125
11481.443017959595,55,95.93622589111328
11685.05904507637,56,95.93759155273438
11888.690731525421,57,95.99082946777344
12092.344703912735,58,96.06317138671875
12295.913420200348,59,95.99901580810547
12499.500459432602,60,96.04133605957031
12704.298512935638,61,95.94168853759766
12907.7509059906,62,96.01676177978516
13111.19214630127,63,95.97990417480469
13314.725161075592,64,96.01539611816406
13518.181452512741,65,95.98263549804688
13721.629492759705,66,95.9771728515625
13925.048501253128,67,96.02904510498047
14128.570447206497,68,96.03041076660156
14332.084409475327,69,96.0754623413086
14535.457324504852,70,96.0904769897461
14740.32349729538,71,96.12870025634766
14943.828521728516,72,96.13142395019531
15147.26353931427,73,96.1177749633789
15350.674317598343,74,96.21333312988281
15554.261638402939,75,96.28431701660156
15757.68309378624,76,96.35530090332031
15961.218341827393,77,96.38396453857422
16164.741271972656,78,96.20923614501953
16368.36056470871,79,96.403076171875
16571.748035907745,80,96.33618927001953
16776.587421417236,81,96.37713623046875
16980.102831602097,82,96.45221710205078
17183.668964862823,83,96.35530090332031
17387.092876672745,84,96.31707763671875
17590.533000469208,85,96.4795150756836
17793.89690065384,86,96.42082214355469
17997.284823656082,87,96.50272369384766
18200.667947530746,88,96.51500701904297
18404.20098423958,89,96.47406005859375
18607.72617840767,90,96.52046966552734
18812.588133573532,91,96.5586929321289
19016.20472073555,92,96.60237121582031
19219.653035879135,93,96.61329650878906
19423.100642681122,94,96.53411865234375
19626.535759925842,95,96.53821563720703
19829.959265232086,96,96.45494842529297
20033.420957803726,97,96.79757690429688
20236.87408399582,98,96.6487808227539
20440.29842042923,99,96.72113037109375
