Wall time,Step,Value
125.26901888847351,0,18.553857803344727
246.3183798789978,1,55.24523162841797
367.39033031463623,2,84.36190032958984
488.4500501155853,3,86.45726776123047
609.5285649299622,4,87.42782592773438
730.6167457103729,5,88.15949249267578
851.7057228088379,6,88.32057189941406
972.7670600414276,7,88.31647491455078
1093.8233621120453,8,88.74646759033203
1214.8696458339691,9,88.71097564697266
1335.9020171165466,10,88.77376556396484
1456.9482536315918,11,88.86386108398438
1577.968353509903,12,89.03585815429688
1698.9986369609833,13,89.08499908447266
1820.1504774093628,14,89.11912536621094
1941.2001447677612,15,89.26382446289062
2062.202059984207,16,89.3279800415039
2183.189769744873,17,89.21604919433594
2304.1877098083496,18,89.29385375976562
2425.1714107990265,19,89.30886840820312
2546.1660640239716,20,89.41944122314453
2667.2039246559143,21,89.4426498413086
2788.2153100967407,22,89.44673919677734
2909.2408244609833,23,89.37030029296875
3030.325726747513,24,89.65013885498047
3151.353175640106,25,89.52728271484375
3272.4525141716003,26,89.53683471679688
3393.5310401916504,27,89.52318572998047
3514.5933661460876,28,89.50407409667969
3635.743148088455,29,89.69654846191406
3756.754725217819,30,89.65559387207031
3877.850220680237,31,89.56414031982422
3998.8812634944916,32,89.643310546875
4120.217227458954,33,89.62146759033203
4241.284671545029,34,89.60781860351562
4362.381654500961,35,89.64057922363281
4483.431924104691,36,89.79073333740234
4604.502757072449,37,89.49315643310547
4725.542452096939,38,89.73204040527344
4846.6112904548645,39,89.57778930664062
4967.6785542964935,40,89.6747055053711
5089.017320156097,41,89.54229736328125
5210.375364780426,42,89.7852783203125
5331.940247058868,43,89.69927978515625
5453.09384560585,44,89.77845001220703
5574.202047109604,45,89.87264251708984
5695.244980096817,46,89.63784790039062
5816.331191539764,47,89.69927978515625
5937.406855106354,48,89.88765716552734
6058.463821411133,49,89.830322265625
6179.5186586380005,50,93.73711395263672
6300.825314283371,51,94.58208465576172
6422.194072008133,52,94.82779693603516
6543.548964977264,53,95.14039611816406
6664.76854133606,54,95.244140625
6785.808242321014,55,95.2878189086914
6906.872889995575,56,95.38201141357422
7027.942500829697,57,95.3861083984375
7149.280361890793,58,95.45162963867188
7270.745572566986,59,95.31785583496094
7392.048624753952,60,95.274169921875
7513.156954288483,61,95.33969116210938
7634.389741897583,62,95.26871490478516
7755.490699291229,63,95.34788513183594
7876.567073345184,64,95.33423614501953
7997.656902074814,65,95.36289978027344
8118.923557043076,66,95.34105682373047
8240.147245645523,67,95.33833312988281
8361.22674036026,68,95.29737854003906
8482.312210321426,69,95.29464721679688
8603.66870880127,70,95.2891845703125
8724.788006544113,71,95.33013916015625
8845.854908943176,72,95.48712158203125
8966.942549943924,73,95.34925079345703
9088.01556444168,74,95.42568969726562
9209.331423521042,75,95.41067504882812
9330.427853822708,76,95.5267105102539
9451.693325281143,77,95.47210693359375
9572.834270238876,78,95.41340637207031
9693.94587302208,79,95.49803924560547
9815.009497404099,80,95.48712158203125
9936.142238140106,81,95.53762817382812
10060.711836338043,82,95.6045150756836
10182.013695955276,83,95.50077056884766
10303.163015127182,84,95.55810546875
10424.235199689865,85,95.59223175048828
10545.341392993927,86,95.61407470703125
10666.430575370789,87,95.6167984008789
10787.506408452988,88,95.66458129882812
10908.862933635712,89,95.64820098876953
11030.266766309738,90,95.65502166748047
11151.738883972168,91,95.67276763916016
11273.090662002563,92,95.72737121582031
11394.188733100891,93,95.81200408935547
11515.405510902405,94,95.68914794921875
11636.490912675858,95,95.62499237060547
11757.579607248306,96,95.6318130493164
11878.650502204895,97,95.81746673583984
11999.737187385559,98,95.74784851074219
12120.812275886536,99,95.69051361083984
